0.000872,0.000128,0.000939,0.999999
0.001180,0.000254,0.002301,0.999997
0.000551,-0.002152,0.001955,0.999996
0.000612,-0.002226,0.002032,0.999995
0.001027,-0.002199,0.001797,0.999995
0.001649,-0.002077,0.002410,0.999994
0.001793,-0.002020,0.002857,0.999992
0.001472,-0.002060,0.002659,0.999993
0.000258,-0.002188,0.001788,0.999996
-0.000676,-0.002294,0.001305,0.999996
-0.001563,-0.002497,0.000299,0.999996
-0.001720,-0.002452,0.000692,0.999995
-0.001574,-0.002346,0.001059,0.999995
-0.001151,-0.002454,0.001559,0.999995
-0.000334,-0.002089,0.001503,0.999997
-0.000341,-0.001681,0.001430,0.999998
-0.001182,-0.001583,0.001610,0.999997
-0.001459,-0.001538,0.001336,0.999997
-0.001117,-0.001490,0.001006,0.999998
-0.000112,-0.001544,0.000677,0.999999
0.000045,-0.001246,0.001605,0.999998
0.000185,-0.001117,0.001728,0.999998
0.000675,-0.000852,0.002498,0.999996
0.001244,-0.001014,0.001681,0.999997
0.001448,-0.000870,0.001909,0.999997
0.000365,-0.001051,0.001714,0.999998
0.000065,-0.000789,0.002593,0.999996
0.000464,-0.000913,0.002495,0.999996
0.001558,-0.000969,0.002574,0.999995
0.001800,-0.000654,0.002250,0.999996
0.001249,-0.000300,0.002688,0.999996
-0.000102,-0.000365,0.002290,0.999997
-0.000719,-0.000372,0.002262,0.999997
-0.001338,-0.000276,0.001323,0.999998
-0.000361,-0.000255,0.001409,0.999999
-0.000728,-0.000406,0.001271,0.999999
-0.000517,-0.000648,0.002032,0.999998
-0.000907,-0.000935,0.001004,0.999999
-0.000188,-0.001218,0.001414,0.999998
0.000319,-0.000813,0.000668,0.999999
0.000331,-0.000386,0.002334,0.999997
0.000107,-0.001215,0.001351,0.999998
-0.000612,-0.001003,0.001691,0.999998
-0.001819,-0.001468,0.001599,0.999996
-0.002175,-0.002735,0.002181,0.999992
-0.002607,-0.003399,0.003266,0.999985
-0.000306,-0.003434,0.002562,0.999991
0.001982,-0.003801,0.002355,0.999988
0.003144,-0.005233,0.001610,0.999980
0.000356,-0.006681,0.003082,0.999973
-0.000043,-0.007902,0.002413,0.999966
0.000278,-0.007856,0.002612,0.999966
0.001094,-0.007372,0.001736,0.999971
-0.000397,-0.006560,0.002926,0.999974
-0.000832,-0.006352,0.002873,0.999975
0.002216,-0.005854,0.003708,0.999974
0.001866,-0.005672,0.002811,0.999978
0.002551,-0.004845,0.003394,0.999979
-0.003150,-0.005433,0.000948,0.999980
-0.002101,-0.004791,0.000891,0.999986
-0.002176,-0.004174,0.000405,0.999989
-0.000726,-0.003672,0.002195,0.999991
-0.000731,-0.003896,0.002518,0.999989
-0.002913,-0.004327,0.004079,0.999978
-0.001446,-0.004551,0.003933,0.999981
-0.006537,-0.004921,0.004316,0.999957
-0.009539,-0.005165,0.002049,0.999939
-0.010746,-0.005363,0.001363,0.999927
-0.003842,-0.005061,0.002222,0.999977
0.001837,-0.004404,0.002092,0.999986
0.002236,-0.004205,0.002903,0.999984
-0.000849,-0.004204,0.001965,0.999989
-0.001951,-0.004089,0.003348,0.999984
-0.001262,-0.004019,0.003674,0.999984
0.007466,-0.003669,0.002136,0.999963
-0.002668,-0.005274,0.001867,0.999981
-0.001531,-0.005977,0.002159,0.999979
-0.012195,-0.008844,0.002932,0.999882
-0.005155,-0.009511,0.000458,0.999941
-0.004601,-0.010250,-0.000659,0.999937
-0.000656,-0.010138,0.001817,0.999947
-0.004655,-0.010132,0.006614,0.999916
-0.007433,-0.010652,0.006329,0.999896
-0.006043,-0.010517,0.004730,0.999915
-0.003132,-0.010871,-0.000759,0.999936
-0.003873,-0.010596,-0.002227,0.999934
-0.007310,-0.010243,-0.003552,0.999915
-0.005628,-0.009722,-0.000159,0.999937
