0.000077,0.000004,0.000309,1.000000
0.000030,-0.000099,0.000818,1.000000
-0.000350,-0.001505,0.000190,0.999999
-0.000011,-0.001695,0.000563,0.999998
0.000016,-0.001836,0.000320,0.999998
0.000010,-0.001804,-0.000271,0.999998
0.000581,-0.001710,0.000038,0.999998
0.000351,-0.001748,-0.000007,0.999998
0.000178,-0.001772,0.000360,0.999998
-0.000540,-0.001875,0.000022,0.999998
-0.000209,-0.001823,0.000023,0.999998
0.000115,-0.001575,-0.000057,0.999999
-0.000315,-0.001423,-0.000137,0.999999
-0.000815,-0.001359,-0.000232,0.999999
-0.000601,-0.001323,0.000178,0.999999
0.000052,-0.001202,0.000225,0.999999
0.000311,-0.001144,0.000123,0.999999
0.000142,-0.001194,-0.000328,0.999999
0.000159,-0.000861,-0.000009,1.000000
0.000552,-0.000722,-0.000212,1.000000
0.000082,-0.000762,-0.000490,1.000000
-0.000109,-0.000880,-0.000560,0.999999
-0.000331,-0.001021,-0.000075,0.999999
-0.000007,-0.001139,0.000927,0.999999
0.000385,-0.001111,0.001147,0.999999
0.000602,-0.001244,0.000746,0.999999
0.000564,-0.001111,-0.000148,0.999999
-0.000071,-0.001414,-0.000365,0.999999
-0.000488,-0.000954,-0.000132,0.999999
0.000107,-0.000799,0.000296,1.000000
0.000173,-0.000534,0.000399,1.000000
0.000215,-0.000433,0.000194,1.000000
-0.000322,-0.000374,0.000019,1.000000
-0.000281,-0.000564,-0.000288,1.000000
-0.000345,-0.000589,-0.000378,1.000000
-0.000590,-0.000688,0.000016,1.000000
-0.000077,-0.000548,0.000284,1.000000
0.000379,-0.000574,0.000489,1.000000
0.000486,-0.000631,-0.000115,1.000000
-0.000696,-0.000707,-0.000283,0.999999
-0.001016,-0.000660,-0.001022,0.999999
-0.001360,-0.000465,-0.000654,0.999999
-0.000390,-0.000492,-0.000846,0.999999
-0.000474,-0.000382,-0.000099,1.000000
-0.000208,-0.000133,0.000282,1.000000
-0.000563,-0.000290,0.000618,1.000000
-0.000278,-0.000365,0.000676,1.000000
0.000210,-0.000277,-0.000026,1.000000
0.000294,-0.000232,-0.000268,1.000000
-0.000112,-0.000419,-0.000367,1.000000
-0.000754,-0.000280,-0.000316,1.000000
-0.000716,-0.000358,-0.000328,1.000000
-0.001175,-0.000505,0.000121,0.999999
-0.000986,-0.000479,0.000138,0.999999
-0.000732,-0.000207,0.000457,1.000000
0.000112,-0.000282,-0.000068,1.000000
-0.000154,-0.000261,0.000128,1.000000
-0.000180,-0.000283,-0.000231,1.000000
-0.000042,-0.000642,0.000307,1.000000
0.000242,-0.000577,0.000187,1.000000
0.000362,-0.000501,-0.000070,1.000000
0.000054,-0.000623,-0.000303,1.000000
0.000195,-0.000199,-0.000123,1.000000
0.000161,-0.000556,0.000384,1.000000
-0.000361,-0.000425,0.000234,1.000000
-0.000854,-0.000553,-0.000118,0.999999
-0.000542,-0.000677,-0.000097,1.000000
-0.000009,-0.000539,0.000026,1.000000
0.000032,-0.000304,0.000337,1.000000
-0.001068,-0.000362,0.000220,0.999999
-0.001379,0.000057,0.000445,0.999999
-0.001349,0.000273,0.000111,0.999999
-0.000699,0.000108,0.000092,1.000000
-0.000772,0.000031,-0.000493,1.000000
-0.000592,-0.000092,-0.000428,1.000000
-0.000593,0.000110,-0.000841,0.999999
-0.000041,0.000002,-0.000578,1.000000
-0.000090,-0.000028,-0.000613,1.000000
-0.000266,0.000136,-0.000033,1.000000
-0.000373,-0.000317,0.000118,1.000000
-0.000437,-0.000284,0.000638,1.000000
-0.000322,-0.000180,0.000124,1.000000
-0.000397,-0.000109,-0.000197,1.000000
-0.000712,0.000562,-0.000727,0.999999
-0.000860,0.000478,0.000257,0.999999
-0.000996,0.000699,0.000489,0.999999
-0.000375,0.000749,0.000822,0.999999
-0.000158,0.000675,0.000346,1.000000
-0.000003,0.000959,0.000272,1.000000
0.000108,0.001028,0.000447,0.999999
0.000071,0.000747,0.000152,1.000000
-0.000308,0.000494,0.000364,1.000000
-0.000395,0.000337,0.000256,1.000000
-0.000305,0.000302,-0.000044,1.000000
-0.000461,0.000796,-0.000309,1.000000
-0.000898,0.000884,-0.000360,0.999999
-0.001217,0.001095,0.000201,0.999999
-0.000764,0.000864,0.000508,0.999999
-0.000987,0.000605,-0.000503,0.999999
-0.000909,0.000383,-0.000769,0.999999
-0.001149,0.000066,-0.001001,0.999999
-0.000528,0.000148,-0.000406,1.000000
-0.000029,0.000045,-0.000022,1.000000
0.000283,0.000040,0.000044,1.000000
-0.000296,-0.000061,0.000095,1.000000
-0.000772,0.000010,-0.000151,1.000000
-0.000342,0.000089,-0.000107,1.000000
-0.000016,-0.000257,0.000340,1.000000
-0.000071,-0.000476,0.000268,1.000000
-0.001062,-0.000476,0.000103,0.999999
-0.000963,-0.000487,-0.000076,0.999999
-0.000944,-0.000305,-0.000034,1.000000
-0.000299,-0.000237,0.000297,1.000000
-0.000886,-0.000182,0.000047,1.000000
-0.000854,-0.000072,0.000378,1.000000
-0.001178,-0.000073,0.000257,0.999999
-0.000449,0.000272,0.000793,1.000000
-0.000304,0.000299,0.000440,1.000000
-0.000290,0.000355,0.000490,1.000000
-0.000368,0.000207,-0.000060,1.000000
-0.000699,0.000180,-0.000078,1.000000
-0.000541,0.000325,-0.000171,1.000000
-0.000588,0.000360,0.000005,1.000000
-0.000304,0.000343,0.000425,1.000000
-0.000241,0.000522,0.000045,1.000000
-0.000782,0.000392,0.000005,1.000000
-0.000956,0.000206,-0.000653,0.999999
-0.001071,0.000168,-0.000816,0.999999
-0.000520,0.000354,-0.000672,1.000000
-0.000324,0.000408,-0.000339,1.000000
-0.000027,0.000478,0.000474,1.000000
0.000241,0.000425,0.000397,1.000000
0.000642,0.000439,0.000478,1.000000
0.000693,0.000282,0.000243,1.000000
-0.000132,-0.000363,0.000263,1.000000
-0.000613,-0.000450,0.000122,1.000000
-0.001196,-0.000214,-0.000077,0.999999
-0.000758,-0.000001,0.000327,1.000000
-0.000693,0.000092,0.000314,1.000000
-0.000345,0.000205,0.000482,1.000000
0.000016,0.000461,0.000296,1.000000
0.000154,0.000631,0.000145,1.000000
0.000421,0.000617,0.000202,1.000000
0.000101,0.000225,0.000369,1.000000
0.000092,0.000043,0.000061,1.000000
-0.000463,0.000188,-0.000097,1.000000
-0.000824,0.000121,-0.001039,0.999999
-0.001065,0.000195,-0.000946,0.999999
-0.000674,0.000109,-0.001020,0.999999
-0.000758,0.000223,-0.000160,1.000000
-0.000438,0.000529,-0.000172,1.000000
-0.000266,0.000591,0.000207,1.000000
-0.000035,0.000555,-0.000102,1.000000
-0.000437,0.000543,0.000109,1.000000
-0.000748,0.000792,-0.000137,0.999999
-0.000525,0.000552,0.000332,1.000000
-0.000351,0.000497,0.000784,1.000000
-0.000040,0.000852,0.000803,0.999999
0.000037,0.000605,0.000591,1.000000
0.000415,0.000967,0.000168,0.999999
0.000098,0.000440,0.000310,1.000000
0.000285,0.000770,-0.000074,1.000000
-0.000403,0.000953,0.000269,0.999999
-0.000287,0.000809,0.000172,1.000000
-0.000521,0.000165,0.000739,1.000000
0.000278,-0.000015,0.000593,1.000000
0.000145,-0.000295,0.000284,1.000000
0.000936,-0.000142,0.000060,1.000000
0.000303,-0.000093,-0.000356,1.000000
0.000196,-0.000140,0.000735,1.000000
-0.000540,-0.000031,0.000351,1.000000
-0.000496,0.000241,0.000853,0.999999
-0.000397,0.000140,0.000436,1.000000
-0.000578,0.000239,0.000505,1.000000
-0.001245,0.000376,0.000386,0.999999
-0.000675,0.000264,-0.000351,1.000000
-0.000519,0.000179,0.000075,1.000000
-0.000625,0.000207,-0.000603,1.000000
-0.001237,0.000448,-0.000252,0.999999
-0.001162,0.000292,-0.001266,0.999998
-0.000928,0.000067,-0.000523,0.999999
-0.001155,-0.000226,-0.000575,0.999999
-0.001242,-0.000141,-0.000186,0.999999
0.000546,-0.000048,-0.000313,1.000000
-0.002667,-0.000311,0.002613,0.999993
-0.007630,-0.000303,0.001378,0.999970
-0.014170,-0.000675,0.001864,0.999898
-0.014655,-0.000087,-0.000577,0.999892
-0.006255,0.000673,-0.000985,0.999980
0.004915,0.001264,-0.002428,0.999984
0.002833,0.001568,-0.005202,0.999981
0.002802,0.001202,-0.001079,0.999995
-0.005122,0.000061,-0.000895,0.999986
0.006289,0.000762,0.001112,0.999979
0.008640,0.000799,0.007710,0.999933
0.012465,-0.000091,0.016420,0.999787
0.007361,-0.001383,0.017602,0.999817
-0.002209,-0.002669,0.010563,0.999938
-0.005157,-0.002643,-0.000810,0.999983
-0.002090,-0.002866,-0.005571,0.999978
0.009662,-0.002066,-0.005972,0.999933
0.011984,-0.001084,-0.004890,0.999916
0.008629,-0.001323,-0.003490,0.999956
0.014863,-0.001009,-0.002500,0.999886
0.018839,-0.002050,0.004772,0.999809
0.017374,-0.001155,0.004904,0.999836
0.005867,-0.001874,0.003438,0.999975
-0.002073,-0.002781,0.004390,0.999984
-0.009034,-0.006953,0.011304,0.999871
-0.006222,-0.009196,0.012950,0.999855
-0.010012,-0.015933,-0.010980,0.999763
-0.001665,-0.017836,-0.023071,0.999573
-0.003564,-0.018273,-0.029209,0.999400
0.000518,-0.014834,-0.018663,0.999716
0.001226,-0.010057,-0.019103,0.999766
0.004153,-0.007025,-0.013200,0.999880
0.003816,-0.003703,-0.012113,0.999912
0.005048,-0.003513,-0.011531,0.999915
0.002484,-0.005699,-0.014749,0.999872
0.003308,-0.008839,-0.012874,0.999873
0.007584,-0.008697,-0.005563,0.999918
0.007950,-0.011556,-0.001148,0.999901
0.011932,-0.010432,0.003822,0.999867
0.010603,-0.010682,0.013107,0.999801
0.005641,-0.011008,0.003972,0.999916
0.003643,-0.007621,0.001120,0.999964
0.005277,-0.003112,-0.004652,0.999970
0.011841,-0.001238,-0.003145,0.999924
0.014548,-0.000917,-0.006280,0.999874
0.013726,-0.000495,-0.011746,0.999837
0.019941,-0.000523,-0.002017,0.999799
0.017371,0.000280,0.002243,0.999847
0.018841,-0.000132,0.007276,0.999796
0.013710,0.000040,0.001448,0.999905
0.011473,0.004230,0.004199,0.999916
0.005448,0.007264,0.004527,0.999949
0.006658,0.007368,0.003518,0.999945
0.007867,0.009835,0.005702,0.999904
0.010079,0.010725,0.005017,0.999879
0.011355,0.008558,0.009626,0.999853
0.015290,0.008471,0.012530,0.999769
0.018344,0.007339,0.010849,0.999746
0.021627,0.002109,0.017396,0.999613
0.013425,0.001386,-0.000656,0.999909
0.009592,0.002258,-0.004258,0.999942
0.001988,-0.002387,-0.025693,0.999665
0.007357,0.003432,-0.015499,0.999847
0.013866,0.002779,-0.006295,0.999880
0.023983,0.003871,0.007709,0.999675
0.025599,0.006282,0.012679,0.999572
0.023519,0.004922,0.014695,0.999603
0.019689,0.005700,0.011442,0.999724
0.017068,0.008528,0.011316,0.999754
0.016298,0.011351,0.008874,0.999763
0.016121,0.010135,0.009952,0.999769
0.015577,0.010928,0.006378,0.999799
0.013760,0.011098,0.003461,0.999838
0.012089,0.011816,0.000153,0.999857
0.009633,0.009949,0.001333,0.999903
0.006278,0.009208,0.000021,0.999938
0.004894,0.007093,0.000954,0.999962
0.004810,0.006744,0.002076,0.999964
0.004819,0.006614,0.000877,0.999966
0.003816,0.004664,0.002843,0.999978
0.002295,0.004491,0.002084,0.999985
0.001427,0.004033,0.003326,0.999985
0.000985,0.003960,0.003145,0.999987
0.000948,0.003997,0.003273,0.999986
0.000477,0.005005,0.004059,0.999979
0.000401,0.005869,0.003501,0.999977
0.000639,0.006901,0.003126,0.999971
0.000596,0.007838,0.002576,0.999966
0.000131,0.008332,0.002508,0.999962
-0.000021,0.008735,0.002465,0.999959
0.000023,0.008809,0.002092,0.999959
0.000375,0.009209,0.002049,0.999955
-0.000068,0.009775,0.002606,0.999949
-0.000496,0.010158,0.002562,0.999945
-0.000696,0.011263,0.003091,0.999932
-0.000433,0.012015,0.001831,0.999926
-0.000849,0.012147,0.002110,0.999924
-0.001177,0.012440,0.002017,0.999920
-0.001298,0.013091,0.002826,0.999909
-0.000683,0.013133,0.002897,0.999909
-0.000611,0.013480,0.002512,0.999906
-0.001166,0.013431,0.002759,0.999905
-0.001445,0.013985,0.002952,0.999897
-0.001586,0.014533,0.002816,0.999889
-0.001226,0.015283,0.002049,0.999880
-0.000666,0.015788,0.001186,0.999874
-0.000562,0.016443,0.001752,0.999863
-0.000605,0.016869,0.002028,0.999855
-0.000814,0.017486,0.002405,0.999844
-0.000979,0.017769,0.001586,0.999840
-0.001125,0.018374,0.002173,0.999828
-0.001362,0.018520,0.002121,0.999825
-0.001123,0.019186,0.002780,0.999811
-0.000521,0.020208,0.002835,0.999792
-0.000863,0.020655,0.002721,0.999783
-0.001119,0.021045,0.002731,0.999774
-0.001258,0.021578,0.002365,0.999764
-0.000855,0.022617,0.002932,0.999740
-0.000751,0.023126,0.002750,0.999728
-0.001408,0.023180,0.002508,0.999727
-0.001380,0.023344,0.001839,0.999725
-0.001511,0.023477,0.001564,0.999722
-0.001364,0.023593,0.001513,0.999720
-0.001433,0.023764,0.002050,0.999714
-0.001442,0.024207,0.002124,0.999704
-0.000980,0.024399,0.002081,0.999700
-0.001206,0.024497,0.001057,0.999699
-0.001107,0.024418,0.001226,0.999700
-0.000797,0.024785,0.000693,0.999692
-0.000494,0.024960,0.001180,0.999688
-0.000423,0.025753,0.000467,0.999668
-0.001029,0.026322,0.001281,0.999652
-0.001574,0.026861,0.000881,0.999638
-0.001921,0.027391,0.001507,0.999622
-0.001384,0.027668,0.000698,0.999616
-0.001036,0.027941,0.001166,0.999608
-0.000704,0.028185,0.000750,0.999602
-0.000678,0.028456,0.000814,0.999594
-0.000667,0.028543,0.001093,0.999592
-0.000822,0.029073,0.001199,0.999576
-0.001553,0.029371,0.001841,0.999566
-0.001531,0.029567,0.001493,0.999561
-0.000931,0.030134,0.002143,0.999543
-0.001199,0.030400,0.002168,0.999535
-0.001168,0.030730,0.001348,0.999526
-0.001534,0.030692,0.001015,0.999527
-0.001039,0.030485,0.000828,0.999534
-0.001807,0.030447,0.001345,0.999534
-0.001528,0.030608,0.000932,0.999530
-0.001190,0.031092,0.000582,0.999516
-0.000536,0.031269,0.000487,0.999511
-0.001304,0.031556,0.000849,0.999501
-0.001789,0.031724,0.001220,0.999494
-0.002134,0.031819,0.001867,0.999490
-0.001634,0.032147,0.001933,0.999480
-0.002070,0.032452,0.002319,0.999468
-0.002833,0.032595,0.004789,0.999453
-0.003939,0.032570,0.011112,0.999400
-0.004275,0.030637,0.021486,0.999290
-0.002396,0.030324,0.034703,0.998935
-0.002493,0.029325,0.044027,0.998597
-0.001534,0.028323,0.067486,0.997317
-0.005660,0.026375,0.098245,0.994797
-0.004301,0.020908,0.134416,0.990695
-0.004173,0.020449,0.158230,0.987182
-0.000185,0.019048,0.173565,0.984638
-0.000026,0.017516,0.188422,0.981932
-0.004928,0.017620,0.192620,0.981103
-0.004089,0.017296,0.213501,0.976781
0.001511,0.019594,0.245119,0.969294
0.008176,0.022038,0.270867,0.962330
0.006266,0.021173,0.285182,0.958219
0.002505,0.026263,0.287558,0.957400
0.002744,0.029475,0.296781,0.954487
0.001048,0.028320,0.304061,0.952231
0.003486,0.028645,0.319395,0.947182
0.009468,0.027716,0.346671,0.937530
0.013985,0.024983,0.368658,0.929124
0.008577,0.022777,0.388480,0.921136
0.007194,0.027358,0.398505,0.916730
0.011080,0.027434,0.413895,0.909844
0.013026,0.025552,0.424040,0.905189
0.010861,0.027082,0.445418,0.894847
0.006069,0.028669,0.479192,0.877221
0.008939,0.021416,0.504352,0.863186
0.008460,0.018023,0.528193,0.848891
0.007734,0.014940,0.531403,0.846952
0.006775,0.011968,0.539904,0.841615
0.001413,0.009738,0.559088,0.829050
0.001022,0.013357,0.579143,0.815116
-0.006346,0.009381,0.597738,0.801612
-0.003230,0.006649,0.606209,0.795271
-0.002858,0.004981,0.609776,0.792553
-0.001333,0.006340,0.618028,0.786129
-0.000250,0.010672,0.622361,0.782658
-0.001624,0.010486,0.634777,0.772623
-0.002122,0.010511,0.641574,0.766986
-0.001885,0.009228,0.654526,0.755981
-0.003778,0.007366,0.666326,0.745615
-0.004215,0.006920,0.678349,0.734696
-0.005098,0.007035,0.684929,0.728558
-0.005427,0.006565,0.683088,0.730287
-0.005147,0.005840,0.686840,0.726767
-0.004865,0.005088,0.688876,0.724845
-0.004190,0.004242,0.696217,0.717807
-0.004186,0.004505,0.700218,0.713903
-0.004850,0.005225,0.703360,0.710798
-0.005809,0.006212,0.701493,0.712625
-0.006058,0.006740,0.695656,0.718318
-0.005436,0.006243,0.694847,0.719110
-0.004825,0.005752,0.696756,0.717269
-0.002761,0.008173,0.701339,0.712776
0.001253,0.013013,0.704520,0.709564
0.001466,0.013566,0.704711,0.709363
0.001409,0.013416,0.707258,0.706827
0.001049,0.013442,0.707485,0.706599
0.001026,0.013122,0.709856,0.704224
0.000624,0.012610,0.708596,0.705501
0.000691,0.012354,0.707333,0.706773
0.000474,0.012485,0.708055,0.706047
0.000266,0.012319,0.708327,0.705777
0.000586,0.011742,0.708204,0.705910
0.000144,0.012185,0.708520,0.705585
0.000173,0.012275,0.708526,0.705578
0.000364,0.012089,0.710201,0.703895
0.001031,0.011549,0.709346,0.704765
0.001196,0.011515,0.710801,0.703298
0.000573,0.011550,0.708248,0.705869
0.000084,0.011822,0.710282,0.703818
-0.000200,0.012213,0.708407,0.705698
-0.000897,0.012577,0.708947,0.705149
-0.000448,0.012282,0.708101,0.706004
-0.000460,0.012456,0.708125,0.705977
-0.000307,0.012312,0.708924,0.705177
-0.000070,0.011796,0.709264,0.704844
0.000362,0.011479,0.709742,0.704368
0.000532,0.011378,0.709095,0.705021
0.000122,0.011910,0.708329,0.705782
0.000449,0.011725,0.708126,0.705989
0.001043,0.011405,0.708014,0.706106
0.001387,0.011335,0.708811,0.705306
0.001338,0.011539,0.708426,0.705690
0.001054,0.011656,0.708417,0.705697
0.000860,0.011828,0.708160,0.705952
0.000847,0.011957,0.708985,0.705122
0.000756,0.011995,0.709016,0.705090
0.001089,0.011657,0.709797,0.704309
0.000959,0.012034,0.709217,0.704886
0.000600,0.012148,0.710006,0.704091
0.000199,0.012475,0.709109,0.704988
0.000249,0.012095,0.708921,0.705185
0.000431,0.011805,0.708782,0.705329
0.000551,0.011752,0.708645,0.705467
0.000553,0.011690,0.708791,0.705321
0.000588,0.011612,0.709539,0.704570
0.001131,0.011534,0.709548,0.704561
0.001098,0.011622,0.709518,0.704591
0.000805,0.011550,0.708383,0.705733
0.000951,0.011151,0.708624,0.705498
0.000628,0.011206,0.709432,0.704685
0.000444,0.011283,0.710200,0.703909
-0.000507,0.011580,0.710610,0.703491
0.000178,0.011067,0.710199,0.703914
0.000343,0.010958,0.709445,0.704676
0.000528,0.010662,0.709631,0.704493
0.000333,0.010949,0.708711,0.705414
0.000165,0.010879,0.709591,0.704530
0.000278,0.010956,0.709206,0.704916
-0.000212,0.010881,0.709913,0.704206
-0.000610,0.010879,0.709302,0.704820
-0.000802,0.010971,0.709585,0.704534
-0.000708,0.010905,0.709452,0.704669
-0.000730,0.010928,0.710067,0.704049
-0.000709,0.011021,0.709265,0.704856
