0.0199999995529652,0.9768477,-0.03901359,0.0003322999,-0.006646017,-0.0813667,1.0106,-0.06238632,0.05024511,-0.3230938,0.3681083,1,-3.095811E-06,3.844119E-05,-2.371067E-06,1 
0.0399999991059303,2.90944,-0.03412681,-0.0008893944,0.001905847,-0.07690907,1.016092,-0.06491223,0.05031234,-0.3211914,0.3635607,0.9799763,0.0003127555,0.0001207037,0.0007735715,0.9999996 
0.373333342373371,2.875324,-0.03168342,-0.01677142,-0.005424321,-0.08061456,1.01371,-0.06587002,0.05214182,-0.3203097,0.3644652,0.9593233,0.001357394,-0.002069319,0.001791272,0.9999954 
0.436355344951153,2.913378,-0.0353485,-0.005776173,-0.006646017,-0.07248533,1.008931,-0.06430653,0.05215413,-0.3231711,0.3644659,0.9428056,0.001370177,-0.002211367,0.001834114,0.9999949 
0.455624245107174,2.936161,-0.03779189,-0.008219562,-0.002980933,-0.07987847,1.013741,-0.06267375,0.05211575,-0.3212614,0.3662843,0.9464813,0.0008457642,-0.002281127,0.003159463,0.9999921 
0.462083345279098,2.879088,-0.03901359,0.001553995,-0.004202627,-0.08060808,1.017397,-0.06420285,0.04661778,-0.3181847,0.3626601,0.9480678,0.0004585935,-0.002326203,0.001137881,0.9999965 
0.467234445270151,2.839573,-0.02924003,-0.002111089,-0.006646017,-0.07516985,1.019932,-0.06717523,0.04750916,-0.3210796,0.3653867,0.9338146,0.001234597,-0.0020588,0.001814591,0.9999955 
0.47247854527086,2.84647,-0.03290512,-0.009441256,-0.004202627,-0.07543226,1.013596,-0.06659295,0.04753656,-0.3239421,0.3644779,0.9157819,0.001772669,-0.001756085,0.003450362,0.9999909 
0.477673145476729,2.905503,-0.03046173,-0.0008893944,-0.01275449,-0.07741416,1.01147,-0.06435527,0.04937292,-0.3211538,0.3644725,0.9130113,0.001580338,-0.001831604,0.002841527,0.999993 
0.488772745709866,2.92476,-0.02557495,0.002775689,-0.0103111,-0.07642871,1.010966,-0.06409982,0.04935916,-0.3249669,0.3662923,0.9253061,0.0008137402,-0.001870586,0.002334353,0.9999952 
0.559223647695035,2.911051,-0.04512206,-0.006997867,-0.007867711,-0.08160722,1.015548,-0.05828032,0.05573634,-0.3175882,0.3699116,0.9367,0.00036388,-0.002314949,0.00153192,0.9999961 
0.62815824477002,2.887406,-0.0365702,-0.005776173,-0.006646017,-0.07963964,1.012321,-0.05921198,0.05030956,-0.3240518,0.3644708,0.9358605,-0.00184156,-0.002598981,0.0005964706,0.9999948 
0.69870614586398,2.921328,-0.0365702,-0.003332783,-0.0103111,-0.0830994,1.010196,-0.05894406,0.04751605,-0.319173,0.3644768,0.9338288,-0.001287901,-0.002355241,0.0006130989,0.9999962 
0.768676246982068,2.939382,-0.0365702,-0.009441256,-0.001759239,-0.07816756,1.009879,-0.05720703,0.04927009,-0.318286,0.3699284,0.9413384,-0.001354229,-0.002511563,0.0001728947,0.9999959 
0.838150549214333,2.935101,-0.01946648,0.001553995,-0.0103111,-0.07692375,1.012497,-0.06019091,0.05488188,-0.3232777,0.3671871,0.9500286,-0.001813523,-0.002426923,0.001709392,0.999994 
0.908020052593201,2.90118,-0.03779189,0.002775689,-0.004202627,-0.08061614,1.015231,-0.06195976,0.04748997,-0.3201247,0.3662959,0.9514195,-0.0006023232,-0.002004782,0.001884619,0.9999961 
0.978216554503888,2.888444,-0.02801834,-0.002111089,-0.007867711,-0.0788947,1.012253,-0.06289563,0.04655875,-0.3219948,0.3672081,0.9423233,2.3983E-05,-0.001816899,0.00110134,0.9999977 
1.04845685092732,2.919675,-0.0365702,-0.003332783,-0.004202627,-0.07742126,1.010798,-0.06016762,0.05028217,-0.3211893,0.3653796,0.9375804,-8.922468E-05,-0.001784768,0.001583052,0.9999972 
1.11863544909284,2.91816,-0.03412681,-0.005776173,-0.007867711,-0.07865103,1.014789,-0.05605024,0.05579391,-0.3204529,0.367184,0.942896,-0.001462744,-0.002195761,0.001661418,0.9999952 
1.18826684681699,2.874817,-0.03290512,-0.01066295,-0.007867711,-0.08110439,1.017438,-0.0619928,0.05027118,-0.3221421,0.3662893,0.9418561,-0.001976426,-0.002493248,0.001294343,0.9999941 
1.26173995016143,2.852564,-0.04512206,-0.002111089,-0.004202627,-0.08011795,1.016672,-0.06296238,0.04659991,-0.3210441,0.3644796,0.929522,-8.862984E-05,-0.002081722,0.0009127294,0.9999974 
1.32806565193459,2.864254,-0.04023528,-0.004554478,-0.009089405,-0.08110834,1.015227,-0.06294397,0.05211165,-0.3203076,0.366284,0.9189058,0.0003457388,-0.002142326,0.0007163798,0.9999974 
1.39861595211551,2.883677,-0.03290512,-0.002111089,-0.0103111,-0.0739563,1.013617,-0.06314892,0.04941408,-0.3202031,0.361744,0.9165549,0.000163786,-0.001970252,0.001574362,0.9999968 
1.46800075052306,2.898584,-0.03412681,-0.01066295,-0.01641957,-0.07963111,1.013729,-0.06316449,0.0456331,-0.3181439,0.3663002,0.9211618,0.0006455775,-0.001788404,0.003058299,0.9999935 
1.53832125244662,2.892324,-0.03168342,0.0003322999,-0.0103111,-0.07543085,1.014332,-0.06635779,0.05208968,-0.3222131,0.3681034,0.9262257,0.0009515455,-0.001853075,0.001724079,0.9999964 
1.60818025050685,2.894379,-0.0365702,-0.005776173,-0.002980933,-0.08012304,1.012468,-0.0665882,0.05304829,-0.3232056,0.3662824,0.9273492,0.001823876,-0.001978858,0.002219401,0.9999939 
1.67829554853961,2.901059,-0.05489562,0.0003322999,-0.01275449,-0.07691401,1.014142,-0.06463836,0.05397951,-0.3213356,0.3653701,0.9298239,0.001681644,-0.002054897,0.001208651,0.9999958 
1.74798174528405,2.856314,-0.04023528,-0.01066295,-0.001759239,-0.07813441,1.023041,-0.05887141,0.04931946,-0.319243,0.3672003,0.9313115,0.0003268314,-0.002268209,0.002357428,0.9999946 
1.81897894619033,2.826948,-0.03412681,-0.01188464,-0.006646017,-0.07346115,1.013087,-0.06535193,0.0511942,-0.3183644,0.3653765,0.9150312,-0.000477442,-0.002679221,0.002717274,0.9999926 
