0.0199999995529652,1.953695,-0.03901359,0.0003322999,-0.006646017,-0.0813667,1.0106,-0.06238632,0.05024511,-0.3230938,0.3681083,0.9885579,-1.190224E-05,3.764214E-05,-3.829307E-06,1,-0.0002507441,0.00011166,-0.0001993719,0.9999999,0 
0.0399999991059303,2.888336,-0.03412681,-0.0008893944,0.001905847,-0.07690907,1.016092,-0.06491223,0.05031234,-0.3211914,0.3635607,0.9701167,0.0006353817,0.0001961447,0.001495768,0.9999987,-0.0008923911,0.0001880229,-0.0001703901,0.9999996,0.25 
0.373333342373371,2.883416,-0.03168342,-0.01677142,-0.005424321,-0.08061456,1.01371,-0.06587002,0.05214182,-0.3203097,0.3644652,0.949145,0.001085883,-0.002128577,0.001177955,0.9999965,-0.000980645,-0.0001258678,-0.000298271,0.9999995,0.4375 
0.436355344951153,2.935249,-0.0353485,-0.005776173,-0.006646017,-0.07248533,1.008931,-0.06430653,0.05215413,-0.3231711,0.3644659,0.9428756,0.001151342,-0.002123881,0.002905425,0.9999928,-0.0006900387,0.0003998051,-7.885136E-05,0.9999997,0.5679932 
0.455624245107174,2.915203,-0.03779189,-0.008219562,-0.002980933,-0.07987847,1.013741,-0.06267375,0.05211575,-0.3212614,0.3662843,0.9493344,0.0005662578,-0.002322036,0.002164559,0.9999948,-0.001126907,0.0004482004,3.766827E-05,0.9999992,0.6510003 
0.462083345279098,2.86393,-0.03901359,0.001553995,-0.004202627,-0.08060808,1.017397,-0.06420285,0.04661778,-0.3181847,0.3626601,0.9413049,0.000638352,-0.002266895,0.001099717,0.9999967,-0.001229006,0.0003145682,-9.259116E-05,0.9999992,0.7320621 
0.467234445270151,2.830374,-0.02924003,-0.002111089,-0.006646017,-0.07516985,1.019932,-0.06717523,0.04750916,-0.3210796,0.3653867,0.9243381,0.00156104,-0.001955783,0.002527813,0.9999937,-0.0007920092,0.0004558419,-0.0002836278,0.9999996,0.7990466 
0.47247854527086,2.871764,-0.03290512,-0.009441256,-0.004202627,-0.07543226,1.013596,-0.06659295,0.04753656,-0.3239421,0.3644779,0.9119028,0.001745173,-0.001790252,0.003283316,0.9999915,-0.000882733,0.0005022218,-0.0002641128,0.9999993,0.8134868 
0.477673145476729,2.913946,-0.03046173,-0.0008893944,-0.01275449,-0.07741416,1.01147,-0.06435527,0.04937292,-0.3211538,0.3644725,0.9192569,0.001331853,-0.001876186,0.00257176,0.999994,-0.0008743184,0.0006775251,-0.0002275398,0.9999993,0.8134868 
0.488772745709866,2.92713,-0.02557495,0.002775689,-0.0103111,-0.07642871,1.010966,-0.06409982,0.04935916,-0.3249669,0.3662923,0.9315968,0.0008547448,-0.001865266,0.002460057,0.9999949,-0.0009331597,0.000549213,-0.0003394186,0.9999994,0.8134868 
0.559223647695035,2.892601,-0.04512206,-0.006997867,-0.007867711,-0.08160722,1.015548,-0.05828032,0.05573634,-0.3175882,0.3699116,0.9379199,-0.0006316415,-0.002388193,0.000920907,0.9999965,-0.0006352228,-8.842535E-05,-0.000130564,0.9999998,0.8134868 
0.62815824477002,2.90066,-0.0365702,-0.005776173,-0.006646017,-0.07963964,1.012321,-0.05921198,0.05030956,-0.3240518,0.3644708,0.9334818,-0.001687087,-0.002518117,0.0008160856,0.9999951,-0.0005554053,-8.532777E-05,-0.0003279448,0.9999999,0.8134868 
0.69870614586398,2.928742,-0.0365702,-0.003332783,-0.0103111,-0.0830994,1.010196,-0.05894406,0.04751605,-0.319173,0.3644768,0.9374316,-0.001452083,-0.002397491,5.953389E-05,0.9999961,-0.0005950251,-0.0006536688,-2.264418E-05,0.9999997,0.8134868 
0.768676246982068,2.94261,-0.0365702,-0.009441256,-0.001759239,-0.07816756,1.009879,-0.05720703,0.04927009,-0.318286,0.3699284,0.9460029,-0.001769939,-0.002513304,0.0008486602,0.9999949,-0.0008427365,-0.0003472194,-0.0003324822,0.9999995,0.8134868 
0.838150549214333,2.924365,-0.01946648,0.001553995,-0.0103111,-0.07692375,1.012497,-0.06019091,0.05488188,-0.3232777,0.3671871,0.9518219,-0.001437274,-0.002386293,0.001903603,0.9999943,-0.0007952523,-0.0004247059,-7.065851E-05,0.9999996,0.8134868 
0.908020052593201,2.88873,-0.03779189,0.002775689,-0.004202627,-0.08061614,1.015231,-0.06195976,0.04748997,-0.3201247,0.3662959,0.9473658,-0.000500466,-0.002045641,0.00136945,0.9999968,-0.0007719512,-0.0001462908,-0.0003601853,0.9999996,0.8134868 
0.978216554503888,2.900606,-0.02801834,-0.002111089,-0.007867711,-0.0788947,1.012253,-0.06289563,0.04655875,-0.3219948,0.3672081,0.9384955,7.74432E-05,-0.001826955,0.001290216,0.9999975,-0.0009655664,0.000499188,-6.660074E-05,0.9999994,0.8134868 
1.04845685092732,2.926581,-0.0365702,-0.003332783,-0.004202627,-0.07742126,1.010798,-0.06016762,0.05028217,-0.3211893,0.3653796,0.939977,-0.000542108,-0.001844443,0.001759895,0.9999966,-0.0005681661,0.0003213584,-0.0003581364,0.9999998,0.8134868 
1.11863544909284,2.902832,-0.03412681,-0.005776173,-0.007867711,-0.07865103,1.014789,-0.05605024,0.05579391,-0.3204529,0.367184,0.943718,-0.002133213,-0.002250187,0.001553939,0.999994,-0.0007556526,0.0001778454,-0.0002784049,0.9999997,0.8134868 
1.18826684681699,2.862128,-0.03290512,-0.01066295,-0.007867711,-0.08110439,1.017438,-0.0619928,0.05027118,-0.3221421,0.3662893,0.9359635,-0.00124974,-0.002448712,0.0009701001,0.9999958,-0.0008476044,-5.957624E-05,-0.0004406637,0.9999995,0.8134868 
1.26173995016143,2.855687,-0.04512206,-0.002111089,-0.004202627,-0.08011795,1.016672,-0.06296238,0.04659991,-0.3210441,0.3644796,0.9231726,-0.0001891186,-0.002093395,0.001016489,0.9999973,-0.001079731,1.318846E-05,-0.0003991015,0.9999993,0.8134868 
1.32806565193459,2.869698,-0.04023528,-0.004554478,-0.009089405,-0.08110834,1.015227,-0.06294397,0.05211165,-0.3203076,0.366284,0.9170669,0.0001809411,-0.002167608,0.000575684,0.9999975,-0.001167492,0.0001943596,-0.0002704486,0.9999992,0.8134868 
1.39861595211551,2.892212,-0.03290512,-0.002111089,-0.0103111,-0.0739563,1.013617,-0.06314892,0.04941408,-0.3202031,0.361744,0.9184049,0.0001217324,-0.001940441,0.002412146,0.9999952,-0.001357886,-5.855039E-05,-0.0001662113,0.999999,0.8134868 
1.46800075052306,2.896421,-0.03412681,-0.01066295,-0.01641957,-0.07963111,1.013729,-0.06316449,0.0456331,-0.3181439,0.3663002,0.9242544,0.0004852473,-0.001963864,0.00218304,0.9999956,-0.001258796,-0.0003794059,-0.0002529919,0.999999,0.8134868 
